,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,PUMPUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2024-01-01 00:00:00+00:00,110.42,0.5979,38.94,259.9,314.4,42475.23,0.08983,,2295.51,15.122,73.06,2031.0,1.3e-06,,101.96,0.7816,,0.10832,7.313,0.6162,27.14
2024-01-01 01:00:00+00:00,111.45,0.6023,39.39,260.6,315.3,42613.56,0.09016,,2303.72,15.167,73.34,2030.0,1.32e-06,,104.12,0.7862,,0.1082,7.352,0.6185,27.23
2024-01-01 02:00:00+00:00,110.32,0.5995,39.04,260.0,310.9,42581.1,0.0898,,2293.02,15.065,73.16,2029.0,1.31e-06,,103.69,0.7816,,0.10781,7.307,0.6154,27.0
2024-01-01 03:00:00+00:00,108.73,0.5956,38.51,258.3,309.2,42330.49,0.08921,,2273.81,14.931,72.67,2028.0,1.29e-06,,103.07,0.7702,,0.10711,7.218,0.613,26.71
2024-01-01 04:00:00+00:00,108.77,0.5953,38.21,257.2,309.2,42399.99,0.0891,,2279.55,14.92,72.53,2029.0,1.27e-06,,102.62,0.7634,,0.10654,7.226,0.6116,26.67
2024-01-01 05:00:00+00:00,108.48,0.5921,38.11,255.9,308.7,42234.01,0.089,,2275.89,14.983,72.18,2028.0,1.27e-06,,101.64,0.7585,,0.10628,7.198,0.6087,26.49
2024-01-01 06:00:00+00:00,109.05,0.5977,38.33,259.4,309.7,42396.69,0.08948,,2281.9,15.069,72.85,2028.0,1.29e-06,,102.34,0.7698,,0.10662,7.262,0.6127,26.6
2024-01-01 07:00:00+00:00,109.62,0.5991,38.53,266.0,310.6,42492.46,0.08965,,2284.67,15.219,73.19,2028.0,1.3e-06,,102.51,0.7703,,0.10698,7.298,0.615,26.74
2024-01-01 08:00:00+00:00,109.82,0.5994,38.77,264.9,311.3,42549.99,0.08957,,2287.01,15.223,73.22,2028.0,1.3e-06,,102.48,0.7755,,0.10719,7.292,0.6161,27.01
2024-01-01 09:00:00+00:00,109.98,0.6015,39.63,263.9,312.3,42649.69,0.08974,,2299.8,15.29,73.32,2029.0,1.31e-06,,104.03,0.7764,,0.10702,7.305,0.6175,26.97
2024-01-01 10:00:00+00:00,110.27,0.6024,39.52,265.0,309.8,42691.1,0.09003,,2302.04,15.31,73.35,2029.0,1.32e-06,,104.14,0.7828,,0.10695,7.314,0.6188,26.86
2024-01-01 11:00:00+00:00,110.67,0.6031,39.52,264.3,309.5,42690.2,0.08995,,2304.47,15.297,73.24,2034.0,1.31e-06,,104.32,0.7844,,0.10694,7.32,0.6205,26.89
2024-01-01 12:00:00+00:00,111.23,0.6047,39.67,262.4,309.4,42648.38,0.09023,,2299.43,15.221,73.24,2030.0,1.32e-06,,104.76,0.7815,,0.10691,7.296,0.6196,26.98
2024-01-01 13:00:00+00:00,111.15,0.6037,39.58,264.4,310.8,42715.54,0.09055,,2304.16,15.265,73.62,2033.0,1.33e-06,,105.31,0.7825,,0.10709,7.344,0.621,27.07
2024-01-01 14:00:00+00:00,110.47,0.6018,39.53,266.0,309.9,42612.24,0.0906,,2300.99,15.21,73.33,2030.0,1.32e-06,,104.39,0.7815,,0.1069,7.337,0.6193,27.11
2024-01-01 15:00:00+00:00,112.46,0.6059,40.15,264.2,312.5,42783.05,0.09106,,2314.7,15.307,73.69,2031.0,1.34e-06,,105.98,0.8047,,0.1072,7.491,0.6213,27.26
2024-01-01 16:00:00+00:00,112.43,0.6034,39.99,263.5,311.5,42725.15,0.09112,,2309.89,15.314,73.48,2029.0,1.33e-06,,106.64,0.8186,,0.10688,7.451,0.6209,27.35
2024-01-01 17:00:00+00:00,112.66,0.6058,40.06,264.2,312.5,42812.7,0.09119,,2313.76,15.269,73.65,2029.0,1.34e-06,,107.09,0.8263,,0.10704,7.494,0.6232,27.54
2024-01-01 18:00:00+00:00,113.57,0.6097,40.5,265.5,311.4,43111.1,0.09127,,2326.9,15.411,73.98,2031.0,1.34e-06,,107.88,0.8263,,0.10729,7.539,0.6237,27.64
2024-01-01 19:00:00+00:00,113.83,0.6185,41.05,266.8,311.8,43517.99,0.09181,,2337.26,15.455,74.15,2031.0,1.35e-06,,108.81,0.838,,0.10755,7.61,0.6258,27.71
2024-01-01 20:00:00+00:00,114.12,0.6193,41.19,265.9,312.4,43687.86,0.09153,,2340.98,15.472,74.21,2033.0,1.38e-06,,107.88,0.8416,,0.10767,7.565,0.6276,27.77
2024-01-01 21:00:00+00:00,113.91,0.6175,41.18,265.3,312.2,43619.21,0.09175,,2337.83,15.452,74.24,2032.0,1.37e-06,,108.04,0.8424,,0.10753,7.548,0.6282,27.78
2024-01-01 22:00:00+00:00,114.5,0.619,41.3,265.7,313.6,43529.93,0.0915,,2334.21,15.466,74.39,2034.0,1.39e-06,,108.09,0.8424,,0.10758,7.569,0.6269,27.75
2024-01-01 23:00:00+00:00,116.17,0.6232,41.94,267.8,313.5,44179.55,0.09199,,2352.04,15.548,74.72,2029.0,1.41e-06,,109.91,0.8438,,0.10772,7.6,0.6294,27.78
2024-01-02 00:00:00+00:00,118.01,0.6336,42.49,269.6,317.8,45056.0,0.09324,,2387.58,15.756,75.38,2034.0,1.43e-06,,110.54,0.8417,,0.10812,7.657,0.6314,28.2
2024-01-02 01:00:00+00:00,119.3,0.6278,42.14,267.4,317.5,44855.96,0.09274,,2378.08,15.718,75.09,2037.0,1.43e-06,,111.05,0.8669,,0.10817,7.637,0.6323,28.03
2024-01-02 02:00:00+00:00,119.36,0.6321,42.1,267.3,318.1,45378.96,0.09294,,2382.95,15.824,75.26,2034.0,1.42e-06,,111.92,0.8692,,0.10816,7.649,0.634,27.99
2024-01-02 03:00:00+00:00,118.02,0.6302,42.08,266.6,319.2,45402.38,0.09309,,2386.43,15.7,75.09,2038.0,1.43e-06,,111.41,0.8773,,0.10827,7.638,0.6339,27.99
2024-01-02 04:00:00+00:00,117.54,0.6276,42.4,267.4,318.9,45179.8,0.09311,,2387.66,15.85,75.02,2039.0,1.42e-06,,112.46,0.911,,0.10833,7.703,0.6334,27.97
2024-01-02 05:00:00+00:00,116.15,0.6261,42.76,268.3,317.6,45179.48,0.09282,,2377.48,15.789,74.68,2038.0,1.4e-06,,112.61,0.8852,,0.10847,7.617,0.6301,27.9
2024-01-02 06:00:00+00:00,116.06,0.6218,42.33,266.4,317.0,45168.75,0.09265,,2373.86,15.786,74.66,2046.0,1.39e-06,,112.64,0.8939,,0.10842,7.612,0.6282,27.94
2024-01-02 07:00:00+00:00,115.99,0.6272,43.21,266.4,317.4,45455.53,0.09348,,2385.84,15.89,74.71,2041.0,1.4e-06,,114.47,0.8891,,0.10864,7.566,0.6307,27.86
2024-01-02 08:00:00+00:00,117.97,0.6324,43.13,268.0,319.6,45759.3,0.0942,,2426.49,15.998,75.39,2043.0,1.42e-06,,114.49,0.9004,,0.1095,7.666,0.6329,27.96
2024-01-02 09:00:00+00:00,117.72,0.6314,43.23,267.1,319.2,45673.48,0.09332,,2413.77,15.953,75.29,2042.0,1.4e-06,,115.87,0.9042,,0.10984,7.629,0.6377,28.01
2024-01-02 10:00:00+00:00,116.68,0.6281,42.87,264.1,318.8,45584.99,0.09305,,2398.14,16.026,75.27,2045.0,1.41e-06,,115.29,0.8928,,0.11028,7.544,0.6366,27.97
2024-01-02 11:00:00+00:00,116.03,0.626,42.28,262.7,319.8,45433.99,0.09291,,2391.24,15.861,74.85,2039.0,1.4e-06,,113.86,0.8726,,0.11012,7.502,0.632,27.96
2024-01-02 12:00:00+00:00,115.25,0.6221,41.75,262.0,318.0,45301.99,0.09225,,2386.85,15.773,74.36,2032.0,1.39e-06,,112.94,0.8685,,0.10989,7.458,0.6298,27.7
2024-01-02 13:00:00+00:00,115.22,0.6251,41.77,263.6,318.2,45637.93,0.09267,,2398.0,15.784,74.63,2038.0,1.41e-06,,113.32,0.8726,,0.10962,7.466,0.6317,27.88
2024-01-02 14:00:00+00:00,112.51,0.6132,40.9,259.5,312.0,45258.73,0.09164,,2367.28,15.43,73.52,2039.0,1.36e-06,,110.02,0.8536,,0.10888,7.317,0.6254,27.47
2024-01-02 15:00:00+00:00,112.61,0.6138,41.15,258.0,308.4,45184.82,0.09149,,2357.48,15.364,73.39,2036.0,1.37e-06,,109.61,0.8559,,0.10874,7.298,0.6256,27.55
2024-01-02 16:00:00+00:00,112.98,0.6178,41.36,257.2,310.8,45357.84,0.09192,,2367.91,15.406,73.39,2042.0,1.37e-06,,110.14,0.8703,,0.10958,7.34,0.6272,27.62
2024-01-02 17:00:00+00:00,111.88,0.6136,41.07,257.8,310.2,44966.15,0.09162,,2357.43,15.22,73.08,2036.0,1.36e-06,,107.7,0.8628,,0.10934,7.314,0.6228,27.5
2024-01-02 18:00:00+00:00,111.6,0.6146,40.94,258.6,309.7,45154.69,0.09158,,2365.7,15.187,73.15,2036.0,1.36e-06,,107.84,0.8759,,0.10926,7.297,0.6256,27.5
2024-01-02 19:00:00+00:00,111.64,0.6146,40.78,257.4,311.2,45039.49,0.09133,,2369.19,15.223,73.08,2037.0,1.36e-06,,107.67,0.8967,,0.1091,7.264,0.6276,27.31
2024-01-02 20:00:00+00:00,110.81,0.6065,40.44,256.5,310.1,44788.28,0.0907,,2359.87,15.109,72.94,2034.0,1.32e-06,,107.02,0.8881,,0.10915,7.199,0.6259,27.18
2024-01-02 21:00:00+00:00,109.79,0.604,40.71,257.3,310.7,45119.74,0.09121,,2366.34,15.162,72.97,2032.0,1.33e-06,,107.98,0.8988,,0.1091,7.202,0.6272,27.36
2024-01-02 22:00:00+00:00,110.08,0.608,40.76,257.0,311.9,44981.73,0.09134,,2359.03,15.172,73.08,2033.0,1.33e-06,,107.98,0.9232,,0.10898,7.193,0.6273,27.55
2024-01-02 23:00:00+00:00,110.28,0.605,40.61,257.1,312.2,44946.91,0.0911,,2355.34,15.166,72.97,2035.0,1.34e-06,,106.73,0.9062,,0.10834,7.175,0.6246,27.59
2024-01-03 00:00:00+00:00,110.8,0.6068,40.74,256.9,312.9,45135.61,0.09151,,2361.39,15.276,73.2,2035.0,1.36e-06,,107.31,0.9201,,0.10853,7.256,0.6266,27.8
2024-01-03 01:00:00+00:00,110.96,0.611,40.85,258.5,313.5,45317.58,0.09184,,2373.08,15.342,73.45,2033.0,1.36e-06,,108.15,0.9048,,0.10882,7.267,0.6274,27.95
2024-01-03 02:00:00+00:00,110.75,0.6089,40.58,258.3,312.7,45274.57,0.09157,,2368.75,15.29,73.21,2037.0,1.37e-06,,107.69,0.8909,,0.10898,7.236,0.6261,27.89
2024-01-03 03:00:00+00:00,110.55,0.6091,40.73,258.5,312.7,45262.69,0.09137,,2368.51,15.293,73.13,2035.0,1.36e-06,,108.11,0.8877,,0.10959,7.235,0.6261,27.77
2024-01-03 04:00:00+00:00,111.04,0.6125,40.69,259.1,314.7,45183.45,0.09149,,2370.5,15.319,73.2,2036.0,1.38e-06,,107.97,0.8885,,0.10932,7.282,0.6336,27.74
2024-01-03 05:00:00+00:00,112.0,0.6145,40.8,259.1,317.0,45172.13,0.09152,,2376.94,15.524,73.26,2036.0,1.39e-06,,108.33,0.9038,,0.10936,7.327,0.6359,27.91
2024-01-03 06:00:00+00:00,112.46,0.6145,41.05,259.6,319.5,45326.93,0.09171,,2375.34,15.426,73.35,2040.0,1.39e-06,,109.26,0.8982,,0.10934,7.311,0.6344,27.89
2024-01-03 07:00:00+00:00,111.07,0.6095,40.68,261.2,316.8,45011.77,0.09165,,2361.64,15.31,72.99,2038.0,1.4e-06,,107.81,0.8839,,0.10903,7.257,0.6319,27.69
2024-01-03 08:00:00+00:00,112.07,0.6137,40.95,263.6,318.7,45200.0,0.09185,,2370.5,15.409,73.32,2037.0,1.42e-06,,108.33,0.8903,,0.10951,7.318,0.6309,27.94
2024-01-03 09:00:00+00:00,112.36,0.6164,41.13,262.7,330.2,45344.67,0.09188,,2376.01,15.427,73.39,2036.0,1.41e-06,,108.97,0.8872,,0.10973,7.322,0.6352,28.08
2024-01-03 10:00:00+00:00,112.38,0.6142,40.99,259.0,331.5,45151.91,0.09172,,2364.58,15.346,73.06,2031.0,1.42e-06,,107.28,0.8818,,0.10938,7.318,0.633,27.96
2024-01-03 11:00:00+00:00,108.44,0.5954,39.32,250.2,323.0,43702.88,0.08955,,2307.68,14.93,71.81,2022.0,1.36e-06,,103.42,0.8518,,0.10745,7.1,0.6185,27.02
2024-01-03 12:00:00+00:00,103.3,0.562,37.73,234.2,316.2,42789.38,0.0842,,2248.55,13.909,65.71,2020.0,1.23e-06,,100.31,0.8046,,0.10492,6.71,0.5623,24.34
2024-01-03 13:00:00+00:00,100.93,0.5571,36.85,232.6,312.8,42529.4,0.08312,,2223.79,13.901,64.75,2010.0,1.2e-06,,98.43,0.809,,0.10438,6.614,0.5684,24.09
2024-01-03 14:00:00+00:00,99.41,0.5455,36.02,230.0,309.6,42179.99,0.0811,,2193.77,13.715,64.89,2006.0,1.18e-06,,96.57,0.7896,,0.10402,6.411,0.5615,24.09
2024-01-03 15:00:00+00:00,101.75,0.565,37.14,236.1,316.9,43000.01,0.08244,,2240.4,14.191,65.89,2009.0,1.25e-06,,102.06,0.8292,,0.10528,6.599,0.5765,24.56
2024-01-03 16:00:00+00:00,100.42,0.566,36.85,234.0,319.4,42992.67,0.08199,,2231.4,14.095,65.43,2001.0,1.24e-06,,99.6,0.8155,,0.10516,6.496,0.5752,24.59
2024-01-03 17:00:00+00:00,100.64,0.5595,36.48,234.1,318.0,42906.0,0.08233,,2223.3,14.009,65.21,2004.0,1.21e-06,,97.75,0.829,,0.10478,6.46,0.5749,24.61
2024-01-03 18:00:00+00:00,99.43,0.5485,35.94,232.3,312.7,42255.72,0.08114,,2198.23,13.901,64.78,2005.0,1.19e-06,,96.84,0.8129,,0.10443,6.309,0.5706,24.43
2024-01-03 19:00:00+00:00,100.28,0.5546,36.22,232.3,314.0,42596.67,0.08167,,2206.53,14.052,64.99,2011.0,1.2e-06,,97.38,0.833,,0.10475,6.356,0.5738,24.8
2024-01-03 20:00:00+00:00,102.34,0.5609,37.14,234.2,316.8,42721.02,0.08213,,2218.28,14.225,65.43,2011.0,1.21e-06,,99.62,0.8354,,0.10554,6.449,0.5883,25.0
2024-01-03 21:00:00+00:00,103.17,0.5627,37.32,234.3,318.4,42917.62,0.08282,,2226.03,14.259,65.77,2014.0,1.22e-06,,100.26,0.864,,0.10624,6.454,0.5898,25.25
2024-01-03 22:00:00+00:00,102.0,0.5588,36.71,233.7,316.6,42749.68,0.08222,,2205.39,14.159,65.28,2015.0,1.2e-06,,98.81,0.8447,,0.10619,6.423,0.5831,25.14
2024-01-03 23:00:00+00:00,102.66,0.5569,36.8,234.0,315.8,42845.23,0.08201,,2209.72,14.148,65.24,2018.0,1.18e-06,,98.52,0.8437,,0.10675,6.433,0.5823,25.03
2024-01-04 00:00:00+00:00,103.0,0.5601,36.85,237.6,313.7,42874.01,0.08236,,2210.64,14.133,65.46,2021.0,1.2e-06,,100.11,0.8536,,0.10732,6.488,0.5805,24.96
2024-01-04 01:00:00+00:00,102.0,0.5517,36.29,233.1,311.5,42708.01,0.08127,,2205.92,14.018,64.95,2017.0,1.18e-06,,98.37,0.8273,,0.1071,6.414,0.5733,24.72
2024-01-04 02:00:00+00:00,103.14,0.5603,37.11,236.1,315.2,43138.49,0.08231,,2231.59,14.345,65.77,2022.0,1.2e-06,,100.9,0.8387,,0.10753,6.504,0.5823,24.96
2024-01-04 03:00:00+00:00,103.37,0.56,36.99,235.9,317.2,43102.8,0.08209,,2231.08,14.302,65.07,2022.0,1.2e-06,,101.1,0.8491,,0.10777,6.508,0.5814,25.07
2024-01-04 04:00:00+00:00,103.15,0.5628,37.02,236.8,318.7,43149.99,0.08218,,2237.88,14.356,65.58,2020.0,1.21e-06,,100.56,0.8685,,0.10802,6.559,0.5832,25.14
2024-01-04 05:00:00+00:00,103.36,0.5623,36.99,236.4,320.6,43183.74,0.08225,,2235.93,14.365,65.51,2021.0,1.22e-06,,101.21,0.8553,,0.10808,6.53,0.5813,25.22
2024-01-04 06:00:00+00:00,103.17,0.5622,37.17,237.2,321.1,43155.46,0.08265,,2238.8,14.454,65.65,2025.0,1.22e-06,,100.73,0.8432,,0.1081,6.543,0.5798,25.34
2024-01-04 07:00:00+00:00,102.36,0.5557,36.59,234.2,318.5,42763.08,0.08225,,2221.85,14.288,64.98,2022.0,1.24e-06,,98.88,0.8249,,0.10753,6.5,0.5741,24.75
2024-01-04 08:00:00+00:00,102.52,0.5577,36.61,234.6,320.1,42849.66,0.0821,,2215.95,14.29,64.97,2023.0,1.23e-06,,98.06,0.8268,,0.10733,6.51,0.5737,24.7
2024-01-04 09:00:00+00:00,102.75,0.5626,36.75,235.6,321.8,43007.74,0.08247,,2223.4,14.305,65.15,2026.0,1.22e-06,,98.49,0.8247,,0.10713,6.528,0.5772,24.47
2024-01-04 10:00:00+00:00,102.5,0.5666,36.68,234.3,318.7,43073.26,0.08217,,2222.39,14.27,65.21,2027.0,1.21e-06,,98.3,0.8135,,0.10674,6.523,0.5764,24.25
2024-01-04 11:00:00+00:00,102.72,0.5579,37.03,235.6,316.9,43176.32,0.08262,,2228.14,14.334,65.18,2022.0,1.21e-06,,98.51,0.8213,,0.10677,6.558,0.5765,24.01
2024-01-04 12:00:00+00:00,103.96,0.5624,37.36,235.3,317.3,43378.12,0.08268,,2235.99,14.391,65.37,2024.0,1.24e-06,,99.4,0.8207,,0.10682,6.647,0.579,24.59
2024-01-04 13:00:00+00:00,103.3,0.5625,37.19,235.4,318.1,43346.68,0.08298,,2238.29,14.325,65.5,2021.0,1.24e-06,,99.94,0.8211,,0.10708,6.652,0.5796,24.71
2024-01-04 14:00:00+00:00,104.0,0.5696,37.95,237.9,321.3,43676.07,0.0839,,2273.25,14.499,66.31,2018.0,1.25e-06,,102.3,0.8452,,0.10739,6.674,0.5844,24.95
2024-01-04 15:00:00+00:00,105.23,0.5746,39.3,238.7,319.7,44051.1,0.08406,,2276.87,14.673,66.32,2019.0,1.26e-06,,103.66,0.8523,,0.10737,6.661,0.5857,24.84
2024-01-04 16:00:00+00:00,104.89,0.5685,38.76,237.7,318.4,43915.71,0.08358,,2269.58,14.513,66.02,2014.0,1.26e-06,,102.02,0.8377,,0.10708,6.668,0.5824,24.66
2024-01-04 17:00:00+00:00,104.11,0.5708,38.82,236.9,318.3,43990.01,0.084,,2274.72,14.513,66.18,2018.0,1.25e-06,,103.08,0.8452,,0.10708,6.652,0.5849,24.82
2024-01-04 18:00:00+00:00,104.34,0.5702,38.82,236.7,320.1,44048.96,0.08383,,2273.76,14.571,66.4,2019.0,1.25e-06,,103.67,0.844,,0.10715,6.592,0.5858,24.76
2024-01-04 19:00:00+00:00,104.26,0.572,38.78,236.7,318.2,43956.48,0.08381,,2274.27,14.609,66.11,2021.0,1.26e-06,,105.16,0.8463,,0.10686,6.505,0.5866,24.58
2024-01-04 20:00:00+00:00,104.57,0.5723,38.73,238.1,320.4,44113.68,0.08419,,2273.4,14.602,66.58,2021.0,1.26e-06,,106.3,0.8498,,0.10711,6.571,0.5894,24.49
2024-01-04 21:00:00+00:00,104.19,0.5711,38.62,238.1,321.3,44430.86,0.08407,,2273.17,14.587,66.54,2021.0,1.26e-06,,105.59,0.8541,,0.10701,6.53,0.5907,24.32
2024-01-04 22:00:00+00:00,103.98,0.5704,38.56,238.4,321.7,44318.0,0.08424,,2270.0,14.509,66.37,2019.0,1.26e-06,,104.78,0.8489,,0.10709,6.541,0.5877,24.23
2024-01-04 23:00:00+00:00,103.77,0.5699,38.72,239.5,323.7,44151.1,0.08401,,2267.11,14.526,66.41,2021.0,1.25e-06,,104.91,0.8535,,0.10696,6.53,0.5868,24.17
2024-01-05 00:00:00+00:00,105.62,0.5682,38.65,239.0,326.6,44211.1,0.08455,,2267.62,14.509,66.44,2024.0,1.25e-06,,104.08,0.8471,,0.10695,6.571,0.5846,24.17
2024-01-05 01:00:00+00:00,104.06,0.5535,37.46,234.4,321.7,43376.0,0.08248,,2237.93,14.209,65.37,2024.0,1.21e-06,,101.03,0.8173,,0.10578,6.443,0.572,23.26
2024-01-05 02:00:00+00:00,103.45,0.5526,37.14,234.8,321.3,43506.0,0.08261,,2240.4,14.101,65.13,2024.0,1.2e-06,,101.01,0.8206,,0.10558,6.423,0.5744,23.45
2024-01-05 03:00:00+00:00,102.83,0.5521,36.95,235.1,321.4,43465.21,0.08295,,2242.28,14.129,65.21,2023.0,1.21e-06,,100.95,0.8163,,0.10549,6.551,0.5761,23.59
2024-01-05 04:00:00+00:00,103.0,0.5531,36.83,235.2,321.4,43589.88,0.08275,,2243.85,14.058,65.27,2026.0,1.21e-06,,100.8,0.8092,,0.10552,6.543,0.5763,23.58
2024-01-05 05:00:00+00:00,103.47,0.5554,36.9,235.3,318.9,43644.15,0.08312,,2246.45,14.181,65.47,2023.0,1.22e-06,,101.43,0.8094,,0.10556,6.573,0.5757,23.65
2024-01-05 06:00:00+00:00,103.66,0.5555,37.18,234.7,317.9,43844.82,0.0831,,2255.34,14.223,65.73,2024.0,1.22e-06,,101.56,0.8026,,0.10566,6.542,0.5743,23.59
2024-01-05 07:00:00+00:00,104.36,0.5528,37.05,234.0,317.5,43777.47,0.08282,,2252.75,14.446,65.8,2021.0,1.22e-06,,101.15,0.8012,,0.10587,6.523,0.5735,23.49
2024-01-05 08:00:00+00:00,104.51,0.5517,37.33,234.6,319.5,43911.44,0.08305,,2252.24,14.407,65.69,2020.0,1.22e-06,,101.51,0.7955,,0.10599,6.502,0.5742,23.49
2024-01-05 09:00:00+00:00,104.9,0.555,37.4,235.9,320.1,44147.21,0.08397,,2264.59,14.529,65.99,2023.0,1.23e-06,,102.6,0.8049,,0.10629,6.548,0.5789,23.67
2024-01-05 10:00:00+00:00,103.11,0.5449,36.76,232.3,317.8,43628.18,0.08278,,2240.31,14.417,65.15,2019.0,1.2e-06,,100.11,0.7857,,0.10507,6.405,0.5698,23.3
2024-01-05 11:00:00+00:00,102.58,0.5421,36.41,232.0,319.0,43771.34,0.08218,,2241.97,14.191,65.1,2019.0,1.2e-06,,99.62,0.7789,,0.10474,6.397,0.5693,23.23
2024-01-05 12:00:00+00:00,102.31,0.5417,36.65,233.5,318.0,43882.52,0.08236,,2242.03,14.12,65.34,2019.0,1.2e-06,,100.6,0.7916,,0.10448,6.412,0.5708,23.39
2024-01-05 13:00:00+00:00,101.91,0.5412,36.68,234.4,317.0,43986.01,0.08246,,2247.41,14.121,65.27,2018.0,1.21e-06,,100.78,0.7933,,0.10469,6.407,0.5707,23.54
2024-01-05 14:00:00+00:00,100.41,0.5275,35.74,231.0,313.7,43486.04,0.08135,,2226.79,13.918,64.52,2022.0,1.17e-06,,97.45,0.7765,,0.10366,6.29,0.5609,23.19
2024-01-05 15:00:00+00:00,101.76,0.5306,36.1,233.0,313.7,43500.01,0.08192,,2224.99,14.033,64.96,2033.0,1.19e-06,,98.03,0.8243,,0.10376,6.322,0.5634,23.29
2024-01-05 16:00:00+00:00,100.13,0.5263,35.08,231.8,311.1,43225.99,0.08138,,2211.82,13.876,64.73,2028.0,1.18e-06,,96.1,0.8294,,0.10366,6.201,0.5595,23.01
2024-01-05 17:00:00+00:00,101.17,0.5311,35.6,234.2,313.5,43609.53,0.08178,,2232.1,13.975,65.16,2023.0,1.18e-06,,97.83,0.8382,,0.10387,6.281,0.5649,22.96
2024-01-05 18:00:00+00:00,101.06,0.5299,35.57,234.7,313.6,43610.07,0.08163,,2233.84,13.911,65.71,2022.0,1.17e-06,,97.99,0.8451,,0.10385,6.275,0.5677,23.1
2024-01-05 19:00:00+00:00,100.95,0.5282,35.8,235.3,314.1,43600.0,0.08157,,2234.26,13.814,65.66,2023.0,1.18e-06,,97.95,0.843,,0.10392,6.261,0.5676,23.27
2024-01-05 20:00:00+00:00,101.91,0.5343,36.43,236.4,315.9,43955.07,0.08245,,2248.36,13.984,65.86,2023.0,1.2e-06,,99.64,0.8463,,0.10424,6.345,0.5727,23.4
2024-01-05 21:00:00+00:00,101.89,0.5343,36.3,237.3,316.3,43946.26,0.08229,,2246.39,14.008,65.77,2021.0,1.19e-06,,99.16,0.8606,,0.10412,6.333,0.5727,23.58
2024-01-05 22:00:00+00:00,101.68,0.5356,36.13,238.3,316.5,43967.44,0.08234,,2247.75,13.964,65.5,2020.0,1.19e-06,,99.21,0.8652,,0.10408,6.341,0.574,23.44
2024-01-05 23:00:00+00:00,102.94,0.5414,36.46,239.3,317.5,44145.11,0.08267,,2268.78,14.091,66.0,2020.0,1.19e-06,,99.94,0.8999,,0.10438,6.434,0.5757,23.54
2024-01-06 00:00:00+00:00,102.52,0.5415,36.14,240.6,308.0,44068.8,0.08232,,2262.95,13.99,65.69,2019.0,1.19e-06,,99.05,0.8664,,0.10405,6.391,0.5729,23.33
2024-01-06 01:00:00+00:00,101.65,0.5367,35.84,240.0,308.6,43970.64,0.08207,,2254.91,13.845,65.58,2017.0,1.18e-06,,98.34,0.8509,,0.10413,6.349,0.573,23.2
2024-01-06 02:00:00+00:00,101.48,0.5349,35.72,240.7,308.9,43909.31,0.08224,,2255.17,13.879,65.5,2017.0,1.17e-06,,98.74,0.8332,,0.10386,6.361,0.5722,23.19
2024-01-06 03:00:00+00:00,101.42,0.534,35.44,242.0,307.8,43931.1,0.0821,,2252.99,13.829,65.35,2019.0,1.17e-06,,98.66,0.8312,,0.10361,6.339,0.5716,23.08
2024-01-06 04:00:00+00:00,100.31,0.529,35.2,239.6,306.3,43850.0,0.08152,,2246.79,13.687,65.02,2018.0,1.17e-06,,97.33,0.8326,,0.10314,6.273,0.5713,22.86
2024-01-06 05:00:00+00:00,99.3,0.5202,34.14,235.8,305.2,43698.72,0.08006,,2235.19,13.475,64.36,2019.0,1.14e-06,,94.41,0.8238,,0.1024,6.15,0.5664,22.59
2024-01-06 06:00:00+00:00,97.58,0.5091,33.63,231.9,301.8,43454.7,0.07885,,2219.34,13.215,63.52,2019.0,1.11e-06,,92.03,0.8153,,0.10191,6.043,0.5591,22.23
2024-01-06 07:00:00+00:00,98.99,0.5179,34.47,235.1,303.7,43653.2,0.0802,,2233.12,13.341,64.47,2018.0,1.13e-06,,94.5,0.8495,,0.10275,6.137,0.5643,22.63
2024-01-06 08:00:00+00:00,99.7,0.5227,34.58,236.5,305.7,43692.33,0.08062,,2237.54,13.505,64.78,2017.0,1.15e-06,,95.27,0.8706,,0.10321,6.201,0.5659,22.65
2024-01-06 09:00:00+00:00,99.45,0.5197,34.87,235.0,304.7,43651.9,0.08043,,2234.6,13.478,64.73,2020.0,1.15e-06,,95.02,0.8852,,0.10322,6.205,0.5656,22.67
2024-01-06 10:00:00+00:00,99.69,0.5197,34.72,235.2,305.6,43694.48,0.0805,,2235.94,13.594,64.87,2019.0,1.14e-06,,94.61,0.873,,0.10359,6.234,0.5662,22.62
2024-01-06 11:00:00+00:00,99.87,0.5206,34.75,235.5,307.0,43671.96,0.08064,,2238.67,13.567,65.15,2020.0,1.14e-06,,94.45,0.8815,,0.10366,6.258,0.5661,22.74
2024-01-06 12:00:00+00:00,99.1,0.5189,34.53,234.8,304.9,43607.96,0.08047,,2232.2,13.464,65.23,2018.0,1.14e-06,,93.64,0.8773,,0.10371,6.231,0.5663,22.61
2024-01-06 13:00:00+00:00,99.55,0.5213,34.64,234.9,305.0,43704.07,0.08045,,2237.01,13.442,65.47,2019.0,1.15e-06,,94.22,0.872,,0.10398,6.281,0.5661,22.76
